precursor,peptide,protein,class,group2/group1,group3/group1
3973,1954,7,2,1.4279963099281,0
3974,1243,117,2,-1.68763038447834,-1.8124178191565
3975,2338,165,2,0,0
3976,2092,211,3,0,0
3977,256,256,3,0,0
3978,2401,251,3,0,0
3979,26,26,2,-1.87993094674353,0
3980,1645,156,2,0,0
3981,1821,299,4,0,0
3982,1247,259,3,0,0
3983,2199,164,2,0,0
3984,605,277,3,0,0
3985,2284,210,3,0,0
3986,2633,228,3,0,0
3987,157,157,2,0,0
3988,1922,155,2,0,0
3989,2848,157,2,0,0
3990,1347,52,2,2.13038169877224,1.5635632821971
3991,2548,16,2,-1.49230427934657,0
3992,1526,92,2,-1.37545497637842,2.0069198543239
3993,533,67,2,1.78677474343465,-1.93162163737053
3994,2791,162,2,0,0
3995,2800,92,2,-1.37545497637842,2.0069198543239
3996,2719,227,3,0,0
3997,1571,136,2,0,0
3998,2359,39,2,0,-1.16424131428944
3999,1526,92,2,-1.37545497637842,2.0069198543239
4000,2479,32,2,0,1.65119084479716
4001,353,198,2,0,0
4002,131,131,2,0,0
4003,2307,33,2,0,1.39135255704563
4004,526,42,2,0,-2.29993161062715
4005,2007,144,2,0,0
4006,2690,144,2,0,0
4007,2749,164,2,0,0
4008,2849,239,3,0,0
4009,1132,6,2,1.61655601660842,0
4010,878,74,2,1.97784869620962,-1.92656416995797
4011,1957,43,2,0,-3.04401974860585
4012,2994,276,3,0,0
4013,1527,242,3,0,0
4014,781,142,2,0,0
4015,1366,104,2,-1.31829528968713,-1.99192441668253
4016,1009,7,2,1.4279963099281,0
4017,2221,281,3,0,0
4018,1076,73,2,1.86761829932737,-2.29731339588267
4019,2665,38,2,0,-2.23972742987847
4020,2861,152,2,0,0
4021,659,71,2,1.83083791401128,-2.34539519608527
4022,1834,93,2,-2.48480725431807,1.4286327317104
4023,75,75,2,2.51963813151615,-1.44590744824611
4024,130,130,2,0,0
4025,26,26,2,-1.87993094674353,0
4026,567,208,3,0,0
4027,2043,148,2,0,0
4028,189,189,2,0,0
4029,1561,196,2,0,0
4030,2018,204,3,0,0
4031,2146,50,2,0,-2.03867334919771
4032,534,284,3,0,0
4033,2231,154,2,0,0
4034,2757,151,2,0,0
4035,1874,242,3,0,0
4036,1946,194,2,0,0
4037,1094,287,3,0,0
4038,1174,259,3,0,0
4039,251,251,3,0,0
4040,2556,22,2,-1.63375925890106,0
4041,1902,10,2,1.33454836396146,0
4042,2757,151,2,0,0
4043,1873,193,2,0,0
4044,1360,122,2,-2.22620796286034,-1.17297446242961
4045,795,206,3,0,0
4046,847,3,2,1.43130217493197,0
4047,1283,246,3,0,0
4048,261,261,3,0,0
4049,536,54,2,1.66866275501064,0.901610919481883
4050,1989,100,2,-2.11725940591307,-1.51835938447674
4051,913,281,3,0,0
4052,143,143,2,0,0
4053,2620,124,2,0,0
4054,2395,72,2,1.62590972350676,-1.22366082872087
4055,2823,118,2,-1.61758309154034,-2.1907738647716
4056,2726,23,2,-1.22748433573691,0
4057,2540,175,2,0,0
4058,60,60,2,1.49379449962572,2.23382338633635
4059,97,97,2,-2.14447956085875,2.64587832846883
4060,322,199,2,0,0
4061,2377,260,3,0,0
4062,1684,261,3,0,0
4063,2627,258,3,0,0
4064,2537,187,2,0,0
4065,2975,14,2,2.11539862221373,0
4066,347,125,2,0,0
4067,123,123,2,-1.17093742915611,-1.63510211487616
4068,1441,66,2,2.00197328748143,1.61086347544595
4069,250,250,3,0,0
4070,648,263,3,0,0
4071,1967,160,2,0,0
4072,261,261,3,0,0
4073,1780,167,2,0,0
4074,1788,61,2,1.38374994355563,1.17251634715637
4075,2300,169,2,0,0
4076,2843,78,2,1.52158518737456,-1.59774799490743
4077,992,207,3,0,0
4078,371,219,3,0,0
4079,233,233,3,0,0
4080,269,269,3,0,0
4081,2077,129,2,0,0
4082,589,183,2,0,0
4083,1394,245,3,0,0
4084,2001,73,2,1.86761829932737,-2.29731339588267
4085,208,208,3,0,0
4086,822,42,2,0,-2.29993161062715
4087,1601,211,3,0,0
4088,171,171,2,0,0
4089,1423,151,2,0,0
4090,1967,160,2,0,0
4091,570,61,2,1.38374994355563,1.17251634715637
4092,1715,38,2,0,-2.23972742987847
4093,1599,53,2,1.77346429257603,2.12765936968405
4094,1252,8,2,0.985511411068618,0
4095,398,253,3,0,0
4096,2367,117,2,-1.68763038447834,-1.8124178191565
4097,2761,231,3,0,0
4098,2777,254,3,0,0
4099,2031,137,2,0,0
4100,481,299,4,0,0
4101,2636,194,2,0,0
4102,2743,131,2,0,0
4103,2026,248,3,0,0
4104,270,270,3,0,0
4105,1401,197,2,0,0
4106,1671,112,2,-1.58960366640251,-1.51252320807767
4107,429,194,2,0,0
4108,1987,48,2,0,-1.49524318657839
4109,1908,29,2,-1.63830521623447,0
4110,2067,226,3,0,0
4111,2503,30,2,-2.42591491157008,0
4112,2943,258,3,0,0
4113,1170,104,2,-1.31829528968713,-1.99192441668253
4114,1347,52,2,2.13038169877224,1.5635632821971
4115,21,21,2,-0.734188121768956,0
4116,2643,116,2,-1.28372577091938,-1.39753348072068
4117,1022,104,2,-1.31829528968713,-1.99192441668253
4118,978,226,3,0,0
4119,2736,199,2,0,0
4120,2021,124,2,0,0
4121,696,30,2,-2.42591491157008,0
4122,2786,80,2,1.35024720373292,-1.87428799173766
4123,2166,141,2,0,0
4124,2669,238,3,0,0
4125,1599,53,2,1.77346429257603,2.12765936968405
4126,2985,44,2,0,-1.08296961248329
4127,264,264,3,0,0
4128,1610,130,2,0,0
4129,328,141,2,0,0
4130,2547,34,2,0,1.69452817331644
4131,1436,110,2,-2.99459507315052,-0.805235751626777
4132,2478,35,2,0,1.34999021764207
4133,458,265,3,0,0
4134,1323,13,2,1.50327305640535,0
4135,1322,223,3,0,0
4136,370,292,3,0,0
4137,2755,67,2,1.78677474343465,-1.93162163737053
4138,2418,286,3,0,0
4139,955,290,3,0,0
4140,2475,261,3,0,0
4141,2983,138,2,0,0
4142,1015,57,2,1.90205968676218,2.76709506340869
4143,433,135,2,0,0
4144,2783,17,2,-1.70784060958812,0
4145,1093,114,2,-1.26463838904737,-1.74221610756035
4146,2616,5,2,1.25413385526895,0
4147,1984,47,2,0,-1.93707656530528
4148,932,155,2,0,0
4149,1445,71,2,1.83083791401128,-2.34539519608527
4150,799,285,3,0,0
4151,2006,255,3,0,0
4152,1759,62,2,1.67737446606243,1.36721481119709
4153,613,210,3,0,0
4154,1402,179,2,0,0
4155,1347,52,2,2.13038169877224,1.5635632821971
4156,1668,141,2,0,0
4157,2993,235,3,0,0
4158,2564,228,3,0,0
4159,739,196,2,0,0
4160,85,85,2,-1.47584872673667,2.30543974343398
4161,1439,236,3,0,0
4162,2121,179,2,0,0
4163,433,135,2,0,0
4164,2205,222,3,0,0
4165,1542,183,2,0,0
4166,1261,93,2,-2.48480725431807,1.4286327317104
4167,1598,229,3,0,0
4168,1263,141,2,0,0
4169,2887,152,2,0,0
4170,2915,110,2,-2.99459507315052,-0.805235751626777
4171,1308,61,2,1.38374994355563,1.17251634715637
4172,2796,127,2,0,0
4173,1179,56,2,2.57677198465232,1.6032144745416
4174,1663,277,3,0,0
4175,1711,295,3,0,0
4176,613,210,3,0,0
4177,757,103,2,-1.78652430592543,-2.33465720350627
4178,2814,100,2,-2.11725940591307,-1.51835938447674
4179,1060,35,2,0,1.34999021764207
4180,2994,276,3,0,0
4181,2593,46,2,0,-1.76799708743673
4182,2262,146,2,0,0
4183,361,152,2,0,0
4184,2799,78,2,1.52158518737456,-1.59774799490743
4185,986,198,2,0,0
4186,999,104,2,-1.31829528968713,-1.99192441668253
4187,2063,189,2,0,0
4188,1154,279,3,0,0
4189,1194,239,3,0,0
4190,717,219,3,0,0
4191,1269,221,3,0,0
4192,1601,211,3,0,0
4193,789,268,3,0,0
4194,499,270,3,0,0
4195,2633,228,3,0,0
4196,1996,62,2,1.67737446606243,1.36721481119709
4197,1407,81,2,1.08598330392738,-1.08088485820285
4198,1378,248,3,0,0
4199,933,202,3,0,0
4200,716,161,2,0,0
4201,1491,14,2,2.11539862221373,0
4202,1153,150,2,0,0
4203,96,96,2,-1.78680603897506,1.78391020645018
4204,976,168,2,0,0
4205,2870,234,3,0,0
4206,789,268,3,0,0
4207,1756,165,2,0,0
4208,391,208,3,0,0
4209,2739,222,3,0,0
4210,1085,255,3,0,0
4211,883,112,2,-1.58960366640251,-1.51252320807767
4212,2453,126,2,0,0
4213,980,194,2,0,0
4214,2771,170,2,0,0
4215,2998,54,2,1.66866275501064,0.901610919481883
4216,960,109,2,-1.79334527111273,-2.93807693455439
4217,2866,207,3,0,0
4218,1183,235,3,0,0
4219,546,190,2,0,0
4220,1867,135,2,0,0
4221,139,139,2,0,0
4222,1068,82,2,2.0891817330148,-2.59561829971879
4223,1247,259,3,0,0
4224,518,285,3,0,0
4225,960,109,2,-1.79334527111273,-2.93807693455439
4226,240,240,3,0,0
4227,762,57,2,1.90205968676218,2.76709506340869
4228,2368,214,3,0,0
4229,414,150,2,0,0
4230,2134,2,2,1.55898379871337,0
4231,2662,119,2,-1.32326109663208,-1.07230818420937
4232,2464,162,2,0,0
4233,2791,162,2,0,0
4234,2468,22,2,-1.63375925890106,0
4235,2469,84,2,-3.57540683913257,1.29846895652487
4236,1734,170,2,0,0
4237,1575,278,3,0,0
4238,882,207,3,0,0
4239,2160,298,4,0,0
4240,2188,289,3,0,0
4241,2497,153,2,0,0
4242,853,38,2,0,-2.23972742987847
4243,678,60,2,1.49379449962572,2.23382338633635
4244,1698,119,2,-1.32326109663208,-1.07230818420937
4245,1027,60,2,1.49379449962572,2.23382338633635
4246,879,166,2,0,0
4247,1404,291,3,0,0
4248,2450,211,3,0,0
4249,1600,84,2,-3.57540683913257,1.29846895652487
4250,2104,170,2,0,0
4251,1256,206,3,0,0
4252,670,269,3,0,0
4253,196,196,2,0,0
4254,2372,170,2,0,0
4255,629,113,2,-2.00691393532141,-0.86199346309174
4256,2976,249,3,0,0
4257,2457,135,2,0,0
4258,1861,244,3,0,0
4259,1297,244,3,0,0
4260,2065,194,2,0,0
4261,1332,24,2,-1.60567893592252,0
4262,918,86,2,-1.85677789828621,1.46564507841493
4263,1739,36,2,0,1.75747897159647
4264,516,35,2,0,1.34999021764207
4265,2207,236,3,0,0
4266,263,263,3,0,0
4267,918,86,2,-1.85677789828621,1.46564507841493
4268,1551,208,3,0,0
4269,892,67,2,1.78677474343465,-1.93162163737053
4270,1829,137,2,0,0
4271,2335,149,2,0,0
4272,455,172,2,0,0
4273,1371,84,2,-3.57540683913257,1.29846895652487
4274,2089,67,2,1.78677474343465,-1.93162163737053
4275,1409,83,2,-1.34197506953224,0.88841024631224
4276,2136,240,3,0,0
4277,617,141,2,0,0
4278,773,188,2,0,0
4279,1326,96,2,-1.78680603897506,1.78391020645018
4280,795,206,3,0,0
4281,275,275,3,0,0
4282,204,204,3,0,0
4283,2876,239,3,0,0
4284,1001,282,3,0,0
4285,1665,64,2,1.18204013468859,1.05070465780599
4286,2797,138,2,0,0
4287,740,21,2,-0.734188121768956,0
4288,2064,133,2,0,0
4289,1312,74,2,1.97784869620962,-1.92656416995797
4290,2575,98,2,-1.04063829113887,1.40330364475566
4291,2144,115,2,-1.75313560599201,-1.83622433334765
4292,1294,29,2,-1.63830521623447,0
4293,438,263,3,0,0
4294,1616,166,2,0,0
4295,2674,146,2,0,0
4296,1735,292,3,0,0
4297,1134,196,2,0,0
4298,2482,138,2,0,0
4299,1977,267,3,0,0
4300,2447,23,2,-1.22748433573691,0
4301,1128,176,2,0,0
4302,2578,141,2,0,0
4303,725,102,2,-1.35560640676836,-1.70948169427869
4304,1869,199,2,0,0
4305,2110,21,2,-0.734188121768956,0
4306,937,286,3,0,0
4307,2611,132,2,0,0
4308,964,103,2,-1.78652430592543,-2.33465720350627
4309,2111,31,2,0,2.38788599616315
4310,1506,278,3,0,0
4311,50,50,2,0,-2.03867334919771
4312,1737,300,4,0,0
4313,868,129,2,0,0
4314,2235,135,2,0,0
4315,855,195,2,0,0
4316,1608,150,2,0,0
4317,2783,17,2,-1.70784060958812,0
4318,1087,45,2,0,-1.65282678982638
4319,2314,164,2,0,0
4320,1131,85,2,-1.47584872673667,2.30543974343398
4321,2887,152,2,0,0
4322,373,246,3,0,0
4323,1,1,2,2.85272795855291,0
4324,10,10,2,1.33454836396146,0
4325,1920,255,3,0,0
4326,2703,115,2,-1.75313560599201,-1.83622433334765
4327,1044,101,2,-2.18190276267634,-1.22342347113906
4328,60,60,2,1.49379449962572,2.23382338633635
4329,2653,76,2,1.28549421124034,-1.38824299141114
4330,1260,224,3,0,0
4331,1317,209,3,0,0
4332,1574,232,3,0,0
4333,446,222,3,0,0
4334,777,192,2,0,0
4335,2385,221,3,0,0
4336,1693,61,2,1.38374994355563,1.17251634715637
4337,1197,91,2,-2.45760667220143,1.40316078410353
4338,2887,152,2,0,0
4339,2900,32,2,0,1.65119084479716
4340,315,255,3,0,0
4341,2372,170,2,0,0
4342,1757,244,3,0,0
4343,1482,58,2,2.01037811034488,1.08986359565718
4344,1641,150,2,0,0
4345,1923,73,2,1.86761829932737,-2.29731339588267
4346,2743,131,2,0,0
4347,2149,195,2,0,0
4348,2881,249,3,0,0
4349,1255,54,2,1.66866275501064,0.901610919481883
4350,410,122,2,-2.22620796286034,-1.17297446242961
4351,897,239,3,0,0
4352,1213,157,2,0,0
4353,2163,75,2,2.51963813151615,-1.44590744824611
4354,2369,154,2,0,0
4355,487,109,2,-1.79334527111273,-2.93807693455439
4356,2873,248,3,0,0
4357,1366,104,2,-1.31829528968713,-1.99192441668253
4358,913,281,3,0,0
4359,578,142,2,0,0
4360,2548,16,2,-1.49230427934657,0
4361,562,151,2,0,0
4362,751,115,2,-1.75313560599201,-1.83622433334765
4363,1733,84,2,-3.57540683913257,1.29846895652487
4364,79,79,2,1.18026979905821,-1.33446276814962
4365,1796,149,2,0,0
4366,2945,230,3,0,0
4367,1419,15,2,1.75304196166091,0
4368,767,10,2,1.33454836396146,0
4369,2429,119,2,-1.32326109663208,-1.07230818420937
4370,533,67,2,1.78677474343465,-1.93162163737053
4371,426,137,2,0,0
4372,2315,273,3,0,0
4373,89,89,2,-1.48053326298913,0.969255697798826
4374,1330,52,2,2.13038169877224,1.5635632821971
4375,834,262,3,0,0
4376,861,20,2,-1.19562206597036,0
4377,305,26,2,-1.87993094674353,0
4378,785,155,2,0,0
4379,871,181,2,0,0
4380,2581,141,2,0,0
4381,1757,244,3,0,0
4382,1792,92,2,-1.37545497637842,2.0069198543239
4383,1835,84,2,-3.57540683913257,1.29846895652487
4384,2994,276,3,0,0
4385,2894,294,3,0,0
4386,2618,184,2,0,0
4387,2312,121,2,-1.09227954810855,-2.12123373942122
4388,858,35,2,0,1.34999021764207
4389,202,202,3,0,0
4390,1506,278,3,0,0
4391,2646,98,2,-1.04063829113887,1.40330364475566
4392,1704,100,2,-2.11725940591307,-1.51835938447674
4393,2111,31,2,0,2.38788599616315
4394,1911,134,2,0,0
4395,2650,164,2,0,0
4396,1629,245,3,0,0
4397,2109,83,2,-1.34197506953224,0.88841024631224
4398,1495,119,2,-1.32326109663208,-1.07230818420937
4399,1102,272,3,0,0
4400,893,1,2,2.85272795855291,0
4401,587,117,2,-1.68763038447834,-1.8124178191565
4402,954,84,2,-3.57540683913257,1.29846895652487
4403,2945,230,3,0,0
4404,2725,273,3,0,0
4405,1039,155,2,0,0
4406,1496,50,2,0,-2.03867334919771
4407,362,160,2,0,0
4408,1615,101,2,-2.18190276267634,-1.22342347113906
4409,1398,135,2,0,0
4410,1466,229,3,0,0
4411,967,202,3,0,0
4412,2178,56,2,2.57677198465232,1.6032144745416
4413,1494,187,2,0,0
4414,2831,157,2,0,0
4415,681,76,2,1.28549421124034,-1.38824299141114
4416,2958,249,3,0,0
4417,1497,10,2,1.33454836396146,0
4418,2931,138,2,0,0
4419,1215,14,2,2.11539862221373,0
4420,2141,240,3,0,0
4421,1920,255,3,0,0
4422,619,210,3,0,0
4423,92,92,2,-1.37545497637842,2.0069198543239
4424,438,263,3,0,0
4425,1442,246,3,0,0
4426,2035,66,2,2.00197328748143,1.61086347544595
4427,1231,161,2,0,0
4428,933,202,3,0,0
4429,1614,259,3,0,0
4430,1270,273,3,0,0
4431,2355,137,2,0,0
4432,332,50,2,0,-2.03867334919771
4433,2851,211,3,0,0
4434,1280,229,3,0,0
4435,1720,56,2,2.57677198465232,1.6032144745416
4436,246,246,3,0,0
4437,1453,63,2,1.43748454374855,1.06672102868454
4438,1870,53,2,1.77346429257603,2.12765936968405
4439,944,112,2,-1.58960366640251,-1.51252320807767
4440,2646,98,2,-1.04063829113887,1.40330364475566
4441,708,230,3,0,0
4442,210,210,3,0,0
4443,1051,267,3,0,0
4444,2806,179,2,0,0
4445,2851,211,3,0,0
4446,2757,151,2,0,0
4447,1358,36,2,0,1.75747897159647
4448,1874,242,3,0,0
4449,2218,185,2,0,0
4450,1989,100,2,-2.11725940591307,-1.51835938447674
4451,1398,135,2,0,0
4452,2127,225,3,0,0
4453,2990,167,2,0,0
4454,1561,196,2,0,0
4455,1913,141,2,0,0
4456,2534,27,2,-1.22958758017245,0
4457,107,107,2,-1.6940933842278,-1.59910815227679
4458,2300,169,2,0,0
4459,2650,164,2,0,0
4460,2896,53,2,1.77346429257603,2.12765936968405
4461,412,76,2,1.28549421124034,-1.38824299141114
4462,405,37,2,0,-0.843471589795985
4463,2410,193,2,0,0
4464,1433,124,2,0,0
4465,2494,36,2,0,1.75747897159647
4466,2126,18,2,-2.25784594659956,0
4467,1774,86,2,-1.85677789828621,1.46564507841493
4468,1174,259,3,0,0
4469,1425,207,3,0,0
4470,2340,208,3,0,0
4471,2629,87,2,-1.7907126286205,2.09193109264351
4472,1933,85,2,-1.47584872673667,2.30543974343398
4473,1613,7,2,1.4279963099281,0
4474,2990,167,2,0,0
4475,2853,155,2,0,0
4476,1187,138,2,0,0
4477,1447,186,2,0,0
4478,734,26,2,-1.87993094674353,0
4479,2353,69,2,1.16491767924804,-1.50830820208594
4480,506,22,2,-1.63375925890106,0
4481,980,194,2,0,0
4482,854,292,3,0,0
4483,2729,188,2,0,0
4484,1725,156,2,0,0
4485,2939,176,2,0,0
4486,2404,200,2,0,0
4487,231,231,3,0,0
4488,2849,239,3,0,0
4489,527,90,2,-2.2949365142498,2.28848977341016
4490,2046,190,2,0,0
4491,2432,83,2,-1.34197506953224,0.88841024631224
4492,1058,17,2,-1.70784060958812,0
4493,2246,203,3,0,0
4494,2645,109,2,-1.79334527111273,-2.93807693455439
4495,2991,35,2,0,1.34999021764207
4496,2490,289,3,0,0
4497,1713,46,2,0,-1.76799708743673
4498,2136,240,3,0,0
4499,56,56,2,2.57677198465232,1.6032144745416
4500,2693,132,2,0,0
4501,1193,30,2,-2.42591491157008,0
4502,209,209,3,0,0
4503,1437,6,2,1.61655601660842,0
4504,2149,195,2,0,0
4505,82,82,2,2.0891817330148,-2.59561829971879
4506,2463,257,3,0,0
4507,2503,30,2,-2.42591491157008,0
4508,1699,48,2,0,-1.49524318657839
4509,1485,123,2,-1.17093742915611,-1.63510211487616
4510,2637,47,2,0,-1.93707656530528
4511,340,167,2,0,0
4512,2099,292,3,0,0
4513,2650,164,2,0,0
4514,987,252,3,0,0
4515,2936,263,3,0,0
4516,938,205,3,0,0
4517,766,238,3,0,0
4518,8,8,2,0.985511411068618,0
4519,320,91,2,-2.45760667220143,1.40316078410353
4520,1254,48,2,0,-1.49524318657839
4521,1179,56,2,2.57677198465232,1.6032144745416
4522,2288,3,2,1.43130217493197,0
4523,620,239,3,0,0
4524,873,3,2,1.43130217493197,0
4525,2855,207,3,0,0
4526,2771,170,2,0,0
4527,14,14,2,2.11539862221373,0
4528,434,273,3,0,0
4529,3,3,2,1.43130217493197,0
4530,1835,84,2,-3.57540683913257,1.29846895652487
4531,627,144,2,0,0
4532,1928,182,2,0,0
4533,2860,298,4,0,0
4534,2754,278,3,0,0
4535,357,71,2,1.83083791401128,-2.34539519608527
4536,1835,84,2,-3.57540683913257,1.29846895652487
4537,2688,163,2,0,0
4538,1609,230,3,0,0
4539,2165,234,3,0,0
4540,301,214,3,0,0
4541,412,76,2,1.28549421124034,-1.38824299141114
4542,2699,196,2,0,0
4543,1127,126,2,0,0
4544,1376,198,2,0,0
4545,2689,2,2,1.55898379871337,0
4546,1768,117,2,-1.68763038447834,-1.8124178191565
4547,245,245,3,0,0
4548,1468,206,3,0,0
4549,1979,236,3,0,0
4550,532,77,2,1.12340759436431,-1.48199941938291
4551,1451,160,2,0,0
4552,2236,200,2,0,0
4553,433,135,2,0,0
4554,365,19,2,-1.59541485984077,0
4555,2301,72,2,1.62590972350676,-1.22366082872087
4556,1858,148,2,0,0
4557,2065,194,2,0,0
4558,1742,22,2,-1.63375925890106,0
4559,2763,192,2,0,0
4560,2492,287,3,0,0
4561,2399,151,2,0,0
4562,1997,139,2,0,0
4563,2874,228,3,0,0
4564,707,60,2,1.49379449962572,2.23382338633635
4565,2249,147,2,0,0
4566,1956,148,2,0,0
4567,514,159,2,0,0
4568,362,160,2,0,0
4569,230,230,3,0,0
4570,1412,13,2,1.50327305640535,0
4571,670,269,3,0,0
4572,1890,235,3,0,0
4573,1450,141,2,0,0
4574,1156,21,2,-0.734188121768956,0
4575,24,24,2,-1.60567893592252,0
4576,2189,154,2,0,0
4577,1671,112,2,-1.58960366640251,-1.51252320807767
4578,474,154,2,0,0
4579,834,262,3,0,0
4580,2052,83,2,-1.34197506953224,0.88841024631224
4581,1978,286,3,0,0
4582,1207,46,2,0,-1.76799708743673
4583,960,109,2,-1.79334527111273,-2.93807693455439
4584,1739,36,2,0,1.75747897159647
4585,1509,208,3,0,0
4586,1717,154,2,0,0
4587,2519,1,2,2.85272795855291,0
4588,1948,30,2,-2.42591491157008,0
4589,1235,257,3,0,0
4590,654,268,3,0,0
4591,869,173,2,0,0
4592,67,67,2,1.78677474343465,-1.93162163737053
4593,217,217,3,0,0
4594,114,114,2,-1.26463838904737,-1.74221610756035
4595,2958,249,3,0,0
4596,645,101,2,-2.18190276267634,-1.22342347113906
4597,30,30,2,-2.42591491157008,0
4598,292,292,3,0,0
4599,2748,47,2,0,-1.93707656530528
4600,2813,270,3,0,0
4601,1654,277,3,0,0
4602,1440,281,3,0,0
4603,846,275,3,0,0
4604,2609,127,2,0,0
4605,1715,38,2,0,-2.23972742987847
4606,2187,266,3,0,0
4607,2015,230,3,0,0
4608,1379,80,2,1.35024720373292,-1.87428799173766
4609,1826,211,3,0,0
4610,1080,245,3,0,0
4611,518,285,3,0,0
4612,465,170,2,0,0
4613,1185,20,2,-1.19562206597036,0
4614,2057,123,2,-1.17093742915611,-1.63510211487616
4615,785,155,2,0,0
4616,416,180,2,0,0
4617,18,18,2,-2.25784594659956,0
4618,867,283,3,0,0
4619,2638,265,3,0,0
4620,2799,78,2,1.52158518737456,-1.59774799490743
4621,1073,72,2,1.62590972350676,-1.22366082872087
4622,2604,221,3,0,0
4623,135,135,2,0,0
4624,596,55,2,3.33579184515924,1.34940152255717
4625,2240,239,3,0,0
4626,20,20,2,-1.19562206597036,0
4627,2006,255,3,0,0
4628,2823,118,2,-1.61758309154034,-2.1907738647716
4629,673,241,3,0,0
4630,2627,258,3,0,0
4631,1994,185,2,0,0
4632,761,215,3,0,0
4633,293,293,3,0,0
4634,670,269,3,0,0
4635,2710,296,3,0,0
4636,69,69,2,1.16491767924804,-1.50830820208594
4637,986,198,2,0,0
4638,2477,262,3,0,0
4639,381,28,2,-1.03817275280696,0
4640,140,140,2,0,0
4641,2596,25,2,-1.36130917212331,0
4642,2959,85,2,-1.47584872673667,2.30543974343398
4643,1794,204,3,0,0
4644,2442,283,3,0,0
4645,493,234,3,0,0
4646,1491,14,2,2.11539862221373,0
4647,525,93,2,-2.48480725431807,1.4286327317104
4648,1801,94,2,-1.56195619759142,1.90349088414224
4649,1947,249,3,0,0
4650,1222,155,2,0,0
4651,38,38,2,0,-2.23972742987847
4652,2217,95,2,-1.39519474077962,1.67932244689139
4653,1036,140,2,0,0
4654,1088,41,2,0,-2.03883636817183
4655,1384,216,3,0,0
4656,1834,93,2,-2.48480725431807,1.4286327317104
4657,475,277,3,0,0
4658,483,124,2,0,0
4659,1305,80,2,1.35024720373292,-1.87428799173766
4660,1544,186,2,0,0
4661,112,112,2,-1.58960366640251,-1.51252320807767
4662,1973,51,2,0,-1.75742601538763
4663,127,127,2,0,0
4664,2879,133,2,0,0
4665,2165,234,3,0,0
4666,2798,163,2,0,0
4667,901,124,2,0,0
4668,165,165,2,0,0
4669,2168,103,2,-1.78652430592543,-2.33465720350627
4670,2515,283,3,0,0
4671,1934,300,4,0,0
4672,1649,142,2,0,0
4673,1653,186,2,0,0
4674,1146,278,3,0,0
4675,962,286,3,0,0
4676,2645,109,2,-1.79334527111273,-2.93807693455439
4677,995,60,2,1.49379449962572,2.23382338633635
4678,1624,154,2,0,0
4679,2269,299,4,0,0
4680,642,39,2,0,-1.16424131428944
4681,2639,276,3,0,0
4682,2304,75,2,2.51963813151615,-1.44590744824611
4683,400,238,3,0,0
4684,1841,241,3,0,0
4685,1490,234,3,0,0
4686,1417,297,4,0,0
4687,2277,269,3,0,0
4688,2479,32,2,0,1.65119084479716
4689,190,190,2,0,0
4690,1328,203,3,0,0
4691,737,143,2,0,0
4692,2991,35,2,0,1.34999021764207
4693,2709,112,2,-1.58960366640251,-1.51252320807767
4694,563,284,3,0,0
4695,1722,64,2,1.18204013468859,1.05070465780599
4696,526,42,2,0,-2.29993161062715
4697,495,265,3,0,0
4698,669,70,2,2.65083230894511,-1.48526776012044
4699,1001,282,3,0,0
4700,1843,233,3,0,0
4701,932,155,2,0,0
4702,2771,170,2,0,0
4703,1198,102,2,-1.35560640676836,-1.70948169427869
4704,1909,295,3,0,0
4705,1434,23,2,-1.22748433573691,0
4706,91,91,2,-2.45760667220143,1.40316078410353
4707,1634,62,2,1.67737446606243,1.36721481119709
4708,1744,49,2,0,-0.930943200247806
4709,1481,154,2,0,0
4710,2769,168,2,0,0
4711,2948,148,2,0,0
4712,690,275,3,0,0
4713,1591,220,3,0,0
4714,1853,60,2,1.49379449962572,2.23382338633635
4715,1359,91,2,-2.45760667220143,1.40316078410353
4716,1400,192,2,0,0
4717,2352,60,2,1.49379449962572,2.23382338633635
4718,209,209,3,0,0
4719,216,216,3,0,0
4720,331,214,3,0,0
4721,410,122,2,-2.22620796286034,-1.17297446242961
4722,445,244,3,0,0
4723,1650,212,3,0,0
4724,1362,146,2,0,0
4725,2427,32,2,0,1.65119084479716
4726,602,44,2,0,-1.08296961248329
4727,2767,265,3,0,0
4728,1599,53,2,1.77346429257603,2.12765936968405
4729,457,104,2,-1.31829528968713,-1.99192441668253
4730,2090,104,2,-1.31829528968713,-1.99192441668253
4731,2786,80,2,1.35024720373292,-1.87428799173766
4732,696,30,2,-2.42591491157008,0
4733,2255,85,2,-1.47584872673667,2.30543974343398
4734,2740,295,3,0,0
4735,1308,61,2,1.38374994355563,1.17251634715637
4736,861,20,2,-1.19562206597036,0
4737,52,52,2,2.13038169877224,1.5635632821971
4738,1921,155,2,0,0
4739,2124,97,2,-2.14447956085875,2.64587832846883
4740,276,276,3,0,0
4741,2903,122,2,-2.22620796286034,-1.17297446242961
4742,2950,113,2,-2.00691393532141,-0.86199346309174
4743,2700,35,2,0,1.34999021764207
4744,2905,30,2,-2.42591491157008,0
4745,209,209,3,0,0
4746,200,200,2,0,0
4747,2020,22,2,-1.63375925890106,0
4748,1384,216,3,0,0
4749,1422,143,2,0,0
4750,2287,287,3,0,0
4751,2779,242,3,0,0
4752,658,155,2,0,0
4753,2361,3,2,1.43130217493197,0
4754,505,279,3,0,0
